symbol,code,name,industry,listing_time
002806.SZSE,002806,华锋股份,计算机、通信和其他电子设备制造业,2016-07-26
300517.SZSE,300517,海波重科,土木工程建筑业,2016-07-19
603069.SSE,603069,海汽集团,道路运输业,2016-07-12
002803.SZSE,002803,吉宏股份,零售业,2016-07-12
300520.SZSE,300520,科大国创,软件和信息技术服务业,2016-07-08
002805.SZSE,002805,丰元股份,化学原料和化学制品制造业,2016-07-07
601966.SSE,601966,玲珑轮胎,橡胶和塑料制品业,2016-07-06
300521.SZSE,300521,爱司凯,专用设备制造业,2016-07-05
300522.SZSE,300522,世名科技,化学原料和化学制品制造业,2016-07-05
603016.SSE,603016,新宏泰,电气机械和器材制造业,2016-07-01
002802.SZSE,002802,洪汇新材,化学原料和化学制品制造业,2016-06-29
603958.SSE,603958,哈森股份,皮革、毛皮、羽毛及其制品和制鞋业,2016-06-29
603909.SSE,603909,建发合诚,专业技术服务业,2016-06-28
300518.SZSE,300518,新迅达,软件和信息技术服务业,2016-06-24
300519.SZSE,300519,新光药业,医药制造业,2016-06-24
002801.SZSE,002801,微光股份,电气机械和器材制造业,2016-06-22
601127.SSE,601127,赛力斯,汽车制造业,2016-06-15
300515.SZSE,300515,三德科技,仪器仪表制造业,2016-06-08
002799.SZSE,002799,环球印务,造纸和纸制品业,2016-06-08
603131.SSE,603131,上海沪工,通用设备制造业,2016-06-07
601611.SSE,601611,中国核建,土木工程建筑业,2016-06-06
603737.SSE,603737,三棵树,化学原料和化学制品制造业,2016-06-03
300516.SZSE,300516,久之洋,计算机、通信和其他电子设备制造业,2016-06-02
300513.SZSE,300513,恒实科技,软件和信息技术服务业,2016-05-30
002800.SZSE,002800,天顺股份,道路运输业,2016-05-30
300512.SZSE,300512,中亚股份,通用设备制造业,2016-05-26
002798.SZSE,002798,帝欧水华,非金属矿物制品业,2016-05-25
603339.SSE,603339,四方科技,金属制品业,2016-05-19
603959.SSE,603959,ST百利,土木工程建筑业,2016-05-17
603779.SSE,603779,威龙股份,酒、饮料和精制茶制造业,2016-05-16
002797.SZSE,002797,第一创业,资本市场服务,2016-05-11
002796.SZSE,002796,世嘉科技,计算机、通信和其他电子设备制造业,2016-05-10
603101.SSE,603101,汇嘉时代,零售业,2016-05-06
300510.SZSE,300510,金冠股份,电气机械和器材制造业,2016-05-06
300511.SZSE,300511,雪榕生物,农业,2016-05-04
603528.SSE,603528,多伦科技,计算机、通信和其他电子设备制造业,2016-05-03
300507.SZSE,300507,苏奥传感,汽车制造业,2016-04-29
002795.SZSE,002795,永和智控,通用设备制造业,2016-04-28
603822.SSE,603822,ST嘉澳,化学原料和化学制品制造业,2016-04-28
603029.SSE,603029,XD天鹅股,专用设备制造业,2016-04-27
300509.SZSE,300509,新美星,专用设备制造业,2016-04-25
603726.SSE,603726,朗迪集团,橡胶和塑料制品业,2016-04-21
300508.SZSE,300508,维宏股份,软件和信息技术服务业,2016-04-19
603868.SSE,603868,飞科电器,电气机械和器材制造业,2016-04-18
002793.SZSE,002793,罗欣药业,医药制造业,2016-04-15
603701.SSE,603701,德宏股份,电气机械和器材制造业,2016-04-12
603798.SSE,603798,康普顿,石油加工、炼焦和核燃料加工业,2016-04-06
603028.SSE,603028,赛福天,电气机械和器材制造业,2016-03-31
300474.SZSE,300474,景嘉微,计算机、通信和其他电子设备制造业,2016-03-31
002791.SZSE,002791,坚朗五金,金属制品业,2016-03-29
002792.SZSE,002792,通宇通讯,计算机、通信和其他电子设备制造业,2016-03-28
300506.SZSE,300506,名家汇,建筑装饰和其他建筑业,2016-03-24
603861.SSE,603861,白云电器,电气机械和器材制造业,2016-03-22
300484.SZSE,300484,蓝海华腾,电气机械和器材制造业,2016-03-22
601020.SSE,601020,华钰矿业,有色金属矿采选业,2016-03-16
300505.SZSE,300505,川金诺,化学原料和化学制品制造业,2016-03-15
002789.SZSE,002789,*ST建艺,建筑装饰和其他建筑业,2016-03-11
603919.SSE,603919,金徽酒,酒、饮料和精制茶制造业,2016-03-10
603520.SSE,603520,司太立,医药制造业,2016-03-09
300503.SZSE,300503,昊志机电,通用设备制造业,2016-03-09
002790.SZSE,002790,瑞尔特,橡胶和塑料制品业,2016-03-08
603027.SSE,603027,千禾味业,食品制造业,2016-03-07
300502.SZSE,300502,新易盛,计算机、通信和其他电子设备制造业,2016-03-03
002788.SZSE,002788,鹭燕医药,批发业,2016-02-18
603608.SSE,603608,天创时尚,皮革、毛皮、羽毛及其制品和制鞋业,2016-02-18
601900.SSE,601900,南方传媒,新闻和出版业,2016-02-15
603377.SSE,603377,ST东时,教育,2016-02-05
300500.SZSE,300500,启迪设计,专业技术服务业,2016-02-04
300501.SZSE,300501,海顺新材,医药制造业,2016-02-04
300499.SZSE,300499,高澜股份,电气机械和器材制造业,2016-02-02
002778.SZSE,002778,中晟高科,石油加工、炼焦和核燃料加工业,2016-01-06
300491.SZSE,300491,通合科技,电气机械和器材制造业,2015-12-31
002777.SZSE,002777,久远银海,软件和信息技术服务业,2015-12-31
603778.SSE,603778,国晟科技,土木工程建筑业,2015-12-31
603299.SSE,603299,苏盐井神,食品制造业,2015-12-31
300490.SZSE,300490,华自科技,电气机械和器材制造业,2015-12-31
002787.SZSE,002787,华源控股,金属制品业,2015-12-31
300494.SZSE,300494,盛天网络,互联网和相关服务,2015-12-31
001979.SZSE,001979,招商蛇口,房地产业,2015-12-30
603508.SSE,603508,思维列控,铁路、船舶、航空航天和其他运输设备制造业,2015-12-24
002786.SZSE,002786,银宝山新,专用设备制造业,2015-12-23
002785.SZSE,002785,万里石,非金属矿物制品业,2015-12-23
300492.SZSE,300492,华图山鼎,专业技术服务业,2015-12-23
603866.SSE,603866,桃李面包,食品制造业,2015-12-22
002782.SZSE,002782,可立克,计算机、通信和其他电子设备制造业,2015-12-22
300497.SZSE,300497,富祥股份,医药制造业,2015-12-22
300493.SZSE,300493,润欣科技,软件和信息技术服务业,2015-12-10
603999.SSE,603999,读者传媒,新闻和出版业,2015-12-10
603800.SSE,603800,洪田股份,专用设备制造业,2015-12-10
300496.SZSE,300496,中科创达,软件和信息技术服务业,2015-12-10
002779.SZSE,002779,中坚科技,专用设备制造业,2015-12-09
603936.SSE,603936,博敏电子,计算机、通信和其他电子设备制造业,2015-12-09
603398.SSE,603398,*ST沐邦,电气机械和器材制造业,2015-12-09
002783.SZSE,002783,凯龙股份,化学原料和化学制品制造业,2015-12-09
603696.SSE,603696,安记食品,食品制造业,2015-12-09
002780.SZSE,002780,三夫户外,零售业,2015-12-09
601155.SSE,601155,新城控股,房地产业,2015-12-04
300498.SZSE,300498,温氏股份,畜牧业,2015-11-02
300487.SZSE,300487,蓝晓科技,化学原料和化学制品制造业,2015-07-02
300480.SZSE,300480,光力科技,仪器仪表制造业,2015-07-02
603838.SSE,603838,*ST四通,非金属矿物制品业,2015-07-01
300488.SZSE,300488,恒锋工具,金属制品业,2015-07-01
300489.SZSE,300489,光智科技,有色金属冶炼和压延加工业,2015-07-01
300483.SZSE,300483,首华燃气,石油和天然气开采业,2015-06-30
603979.SSE,603979,金诚信,开采辅助活动,2015-06-30
300486.SZSE,300486,东杰智能,专用设备制造业,2015-06-30
002768.SZSE,002768,国恩股份,橡胶和塑料制品业,2015-06-30
603085.SSE,603085,天成自控,汽车制造业,2015-06-30
300482.SZSE,300482,万孚生物,医药制造业,2015-06-30
300481.SZSE,300481,濮阳惠成,化学原料和化学制品制造业,2015-06-30
603223.SSE,603223,恒通股份,燃气生产和供应业,2015-06-30
603116.SSE,603116,红蜻蜓,皮革、毛皮、羽毛及其制品和制鞋业,2015-06-29
002771.SZSE,002771,真视通,软件和信息技术服务业,2015-06-29
002769.SZSE,002769,普路通,商务服务业,2015-06-29
002775.SZSE,002775,文科股份,土木工程建筑业,2015-06-29
603589.SSE,603589,口子窖,酒、饮料和精制茶制造业,2015-06-29
603117.SSE,603117,万林物流,商务服务业,2015-06-29
002772.SZSE,002772,众兴菌业,农业,2015-06-26
002773.SZSE,002773,康弘药业,医药制造业,2015-06-26
601211.SSE,601211,国泰海通,资本市场服务,2015-06-26
300485.SZSE,300485,赛升药业,医药制造业,2015-06-26
002767.SZSE,002767,先锋电子,仪器仪表制造业,2015-06-12
002765.SZSE,002765,蓝黛科技,汽车制造业,2015-06-12
601368.SSE,601368,绿城水务,水的生产和供应业,2015-06-12
300473.SZSE,300473,德尔股份,通用设备制造业,2015-06-12
300470.SZSE,300470,中密控股,通用设备制造业,2015-06-12
300479.SZSE,300479,神思电子,计算机、通信和其他电子设备制造业,2015-06-12
002766.SZSE,002766,索菱股份,计算机、通信和其他电子设备制造业,2015-06-11
300472.SZSE,300472,*ST新元,软件和信息技术服务业,2015-06-11
300471.SZSE,300471,厚普股份,专用设备制造业,2015-06-11
603616.SSE,603616,韩建河山,非金属矿物制品业,2015-06-11
002760.SZSE,002760,凤形股份,金属制品业,2015-06-11
603066.SSE,603066,音飞储存,仓储业,2015-06-11
300476.SZSE,300476,胜宏科技,计算机、通信和其他电子设备制造业,2015-06-11
300469.SZSE,300469,信息发展,软件和信息技术服务业,2015-06-11
601968.SSE,601968,宝钢包装,金属制品业,2015-06-11
002763.SZSE,002763,汇洁股份,纺织服装、服饰业,2015-06-10
300475.SZSE,300475,香农芯创,批发业,2015-06-10
300464.SZSE,300464,星徽股份,零售业,2015-06-10
300477.SZSE,300477,ST合纵,电气机械和器材制造业,2015-06-10
002762.SZSE,002762,*ST金比,纺织服装、服饰业,2015-06-10
300478.SZSE,300478,杭州高新,橡胶和塑料制品业,2015-06-10
002761.SZSE,002761,浙江建投,土木工程建筑业,2015-06-10
601985.SSE,601985,中国核电,电力、热力生产和供应业,2015-06-10
603026.SSE,603026,石大胜华,化学原料和化学制品制造业,2015-05-29
603901.SSE,603901,永创智能,专用设备制造业,2015-05-29
603300.SSE,603300,海南华铁,租赁业,2015-05-29
603568.SSE,603568,伟明环保,生态保护和环境治理业,2015-05-28
300463.SZSE,300463,迈克生物,医药制造业,2015-05-28
300465.SZSE,300465,高伟达,软件和信息技术服务业,2015-05-28
300466.SZSE,300466,赛摩智能,仪器仪表制造业,2015-05-28
603918.SSE,603918,金桥信息,软件和信息技术服务业,2015-05-28
603198.SSE,603198,迎驾贡酒,酒、饮料和精制茶制造业,2015-05-28
603669.SSE,603669,灵康药业,医药制造业,2015-05-28
002759.SZSE,002759,天际股份,化学原料和化学制品制造业,2015-05-28
002758.SZSE,002758,浙农股份,化学原料和化学制品制造业,2015-05-27
002757.SZSE,002757,南兴股份,专用设备制造业,2015-05-27
300468.SZSE,300468,四方精创,软件和信息技术服务业,2015-05-27
300467.SZSE,300467,迅游科技,互联网和相关服务,2015-05-27
603885.SSE,603885,吉祥航空,航空运输业,2015-05-27
603023.SSE,603023,威帝股份,计算机、通信和其他电子设备制造业,2015-05-27
603598.SSE,603598,引力传媒,商务服务业,2015-05-27
603108.SSE,603108,润达医疗,批发业,2015-05-27
300462.SZSE,300462,ST华铭,专用设备制造业,2015-05-27
300461.SZSE,300461,田中精机,专用设备制造业,2015-05-19
002753.SZSE,002753,永东股份,化学原料和化学制品制造业,2015-05-19
603566.SSE,603566,XD普莱柯,医药制造业,2015-05-18
603968.SSE,603968,醋化股份,化学原料和化学制品制造业,2015-05-18
603311.SSE,603311,金海高科,专用设备制造业,2015-05-18
603022.SSE,603022,新通联,造纸和纸制品业,2015-05-18
300450.SZSE,300450,先导智能,专用设备制造业,2015-05-18
300460.SZSE,300460,ST惠伦,计算机、通信和其他电子设备制造业,2015-05-15
300459.SZSE,300459,汤姆猫,互联网和相关服务,2015-05-15
300452.SZSE,300452,山河药辅,医药制造业,2015-05-15
300458.SZSE,300458,全志科技,计算机、通信和其他电子设备制造业,2015-05-15
300455.SZSE,300455,航天智装,计算机、通信和其他电子设备制造业,2015-05-15
603227.SSE,603227,雪峰科技,化学原料和化学制品制造业,2015-05-15
300453.SZSE,300453,三鑫医疗,专用设备制造业,2015-05-15
603989.SSE,603989,艾华集团,计算机、通信和其他电子设备制造业,2015-05-15
603718.SSE,603718,*ST海利,医药制造业,2015-05-15
002755.SZSE,002755,奥赛康,医药制造业,2015-05-15
002756.SZSE,002756,永兴材料,电气机械和器材制造业,2015-05-15
300451.SZSE,300451,创业慧康,软件和信息技术服务业,2015-05-14
300456.SZSE,300456,赛微电子,计算机、通信和其他电子设备制造业,2015-05-14
300457.SZSE,300457,赢合科技,专用设备制造业,2015-05-14
603599.SSE,603599,广信股份,化学原料和化学制品制造业,2015-05-13
300414.SZSE,300414,中光防雷,计算机、通信和其他电子设备制造业,2015-05-13
603355.SSE,603355,莱克电气,电气机械和器材制造业,2015-05-13
600959.SSE,600959,江苏有线,电信、广播电视和卫星传输服务,2015-04-28
603789.SSE,603789,ST星农,专用设备制造业,2015-04-27
300448.SZSE,300448,浩云科技,软件和信息技术服务业,2015-04-24
300445.SZSE,300445,康斯特,仪器仪表制造业,2015-04-24
300404.SZSE,300404,博济医药,研究和试验发展,2015-04-24
603315.SSE,603315,福鞍股份,通用设备制造业,2015-04-24
603318.SSE,603318,水发燃气,燃气生产和供应业,2015-04-24
300442.SZSE,300442,润泽科技,软件和信息技术服务业,2015-04-24
603567.SSE,603567,珍宝岛,医药制造业,2015-04-24
300434.SZSE,300434,金石亚药,医药制造业,2015-04-24
300438.SZSE,300438,鹏辉能源,电气机械和器材制造业,2015-04-24
300446.SZSE,300446,航天智造,汽车制造业,2015-04-23
603021.SSE,603021,*ST华鹏,非金属矿物制品业,2015-04-23
300441.SZSE,300441,鲍斯股份,通用设备制造业,2015-04-23
300440.SZSE,300440,运达科技,软件和信息技术服务业,2015-04-23
603703.SSE,603703,盛洋科技,电气机械和器材制造业,2015-04-23
603883.SSE,603883,老百姓,零售业,2015-04-23
300437.SZSE,300437,清水源,化学原料和化学制品制造业,2015-04-23
300444.SZSE,300444,双杰电气,电气机械和器材制造业,2015-04-23
603808.SSE,603808,歌力思,纺织服装、服饰业,2015-04-22
603025.SSE,603025,大豪科技,计算机、通信和其他电子设备制造业,2015-04-22
603818.SSE,603818,曲美家居,家具制造业,2015-04-22
300436.SZSE,300436,广生堂,医药制造业,2015-04-22
300443.SZSE,300443,金雷股份,专用设备制造业,2015-04-22
300424.SZSE,300424,航新科技,铁路、船舶、航空航天和其他运输设备制造业,2015-04-22
300447.SZSE,300447,全信股份,电气机械和器材制造业,2015-04-22
300439.SZSE,300439,美康生物,医药制造业,2015-04-22
002752.SZSE,002752,昇兴股份,金属制品业,2015-04-22
300449.SZSE,300449,汉邦高科,计算机、通信和其他电子设备制造业,2015-04-22
300435.SZSE,300435,中泰股份,燃气生产和供应业,2015-03-26
603869.SSE,603869,ST智知,软件和信息技术服务业,2015-03-26
603199.SSE,603199,九华旅游,公共设施管理业,2015-03-26
603020.SSE,603020,爱普股份,食品制造业,2015-03-25
603338.SSE,603338,浙江鼎力,专用设备制造业,2015-03-25
603729.SSE,603729,ST龙韵,商务服务业,2015-03-24
300429.SZSE,300429,强力新材,化学原料和化学制品制造业,2015-03-24
600958.SSE,600958,东方证券,资本市场服务,2015-03-23
603158.SSE,603158,腾龙股份,汽车制造业,2015-03-20
603030.SSE,603030,全筑股份,建筑装饰和其他建筑业,2015-03-20
002747.SZSE,002747,埃斯顿,仪器仪表制造业,2015-03-20
603012.SSE,603012,创力集团,专用设备制造业,2015-03-20
002749.SZSE,002749,国光股份,化学原料和化学制品制造业,2015-03-20
300432.SZSE,300432,富临精工,汽车制造业,2015-03-19
300430.SZSE,300430,*ST益通,仪器仪表制造业,2015-03-19
603268.SSE,603268,松发股份,非金属矿物制品业,2015-03-19
300374.SZSE,300374,中铁装配,非金属矿物制品业,2015-03-19
002748.SZSE,002748,世龙实业,化学原料和化学制品制造业,2015-03-19
